snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
2,0.5192962542565267,0.8872180451127819,0.04462934947049924,0.08498379546272956,0.519475916218974,0.5174620254858556
3,0.5429743223965763,0.7132743362831858,0.14372325249643367,0.2392401306025527,0.5429743223965763,0.5306524812846376
4,0.505934065934066,0.5229508196721312,0.14015817223198593,0.22106722106722107,0.5060949172505577,0.5034057211623548
5,0.4335347432024169,0.18571428571428572,0.03927492447129909,0.06483790523690773,0.4335347432024169,0.48765645230902027
6,0.5377785515320335,0.5849647611589663,0.2600974930362117,0.3600867678958785,0.5377785515320335,0.5220991213738677
7,0.5232400722021661,0.5494716618635928,0.2581227436823105,0.3512434755910347,0.5232400722021661,0.5127697610947541
8,0.5173557937723329,0.532093023255814,0.29183673469387755,0.37693574958813836,0.5174709720456109,0.5095466692250461
9,0.5271650326797386,0.5452073419442556,0.3276143790849673,0.4092880836948201,0.5271650326797386,0.5148105752611492
10,0.5019946808510638,0.5037249283667622,0.292123629112662,0.3697938578039546,0.5020644750152602,0.5012058052128441
11,0.4134590874330869,0.3086070215175538,0.13881813550687722,0.19149683766690093,0.41366927183507124,0.47376046545324313
12,0.4391452023775828,0.3883342091434577,0.2088750706613906,0.27164124241867305,0.4394715489361375,0.47723561106146045
13,0.3111499364675985,0.02401921537229784,0.009529860228716646,0.01364566750056857,0.3111499364675985,0.49546396965094314
14,0.548479427549195,0.5548805184285136,0.49016100178890876,0.520516717325228,0.548479427549195,0.5269002898916149
15,0.5834264432029795,0.5909442724458205,0.5640930919837458,0.5772065772065772,0.5835861629652112,0.5530868741990387
16,0.5618247298919568,0.5729065632072422,0.525660041530703,0.5482673267326733,0.5622530392894936,0.5411000662000878
17,0.660840395480226,0.6477832512315271,0.7303019784796946,0.6865720345896558,0.6596173924019025,0.6102595933902238
18,0.6581175298804781,0.6431945040790039,0.734313725490196,0.6857404440375372,0.6568835833928712,0.6072667118676223
19,0.6656441717791411,0.6469747498808956,0.7477973568281938,0.6937420178799489,0.6645766445157919,0.6115249147555267
20,0.6148955495004541,0.6159199652022619,0.6352624495289367,0.6254416961130742,0.6146427190173419,0.5758757304403189
21,0.5357456140350877,0.5423094904160822,0.504786771105309,0.5228758169934641,0.5359919708753778,0.5233120601156716
22,0.6390458254865035,0.6239130434782608,0.7148194271481942,0.6662797446314568,0.6384223718019452,0.5897390877443572
23,0.6133250311332503,0.6080773606370876,0.659062885326757,0.6325443786982249,0.6128647759967119,0.5729280940250268
24,0.6390063424947146,0.6261467889908257,0.7124217118997912,0.66650390625,0.6380631043438998,0.5916936751358115
