snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
4,0.8411739318083729,0.7626949883836708,0.9909443725743855,0.8619654913728432,0.8410445404988558,0.7603200287838655
5,0.7681058495821727,0.7323688969258589,0.8455114822546973,0.7848837209302325,0.7680519083747354,0.6965243617362964
6,0.7181859205776173,0.7020033388981636,0.7586829048263419,0.7292434424452634,0.7181676375147511,0.6533109287429413
7,0.7741194486983155,0.7415730337078652,0.8418367346938775,0.7885304659498208,0.7740848637718621,0.703405422254591
8,0.7404003267973857,0.7391304347826086,0.7430555555555556,0.7410877979221837,0.7404003267973858,0.6776871980676328
9,0.7433510638297872,0.693608029582673,0.8724252491694352,0.7728075338434374,0.7432651861282971,0.668950945268627
10,0.7164160081570227,0.6780549151121358,0.8244138634046891,0.7441058079355952,0.7163884717329412,0.6468133195298473
11,0.6616190206623266,0.6358244365361803,0.7579185520361991,0.6915236743645982,0.661537179700819,0.6030466403928947
12,0.36118170266836086,0.08221797323135756,0.027318932655654382,0.04101096804959466,0.3611817026683609,0.48858664094596466
13,0.4720930232558139,0.46774193548387094,0.4046511627906977,0.4339152119700748,0.4720930232558139,0.48694673668417104
14,0.4160148975791434,0.38983957219251336,0.26762114537444937,0.3173704832390074,0.41820210707875916,0.47583769271071397
15,0.8311824729891957,0.930053804765565,0.71959559916741,0.8113998323554066,0.8322303957666798,0.8107692275392625
16,0.884180790960452,0.9355599214145384,0.8287504350852767,0.878922111480251,0.8849950670589408,0.862210098700307
17,0.87699203187251,0.9133942980096826,0.8360413589364845,0.8730077120822622,0.8774665232969575,0.8465537368460784
18,0.8602900167317346,0.899938612645795,0.8126385809312638,0.8540635013108069,0.8605841613971694,0.8255802749194492
19,0.8362851952770209,0.911620294599018,0.7493273542600897,0.8225449175486094,0.8374051674704313,0.8100320870202506
20,0.8653508771929824,0.9123408423114594,0.8107049608355091,0.8585253456221198,0.8657857253337581,0.8350339836768523
21,0.8929692404268675,0.9047314578005116,0.880522713130056,0.8924629454430779,0.8930795959570481,0.8569002513606097
22,0.8894769613947696,0.8952978056426333,0.8836633663366337,0.8894425412644036,0.8895133874289686,0.8496723833932757
23,0.8755285412262156,0.8862050456253355,0.8643979057591623,0.8751656506758547,0.8756354523459632,0.8344798743066689
24,0.8552272727272727,0.8842815814850531,0.822052891080233,0.8520325203252033,0.8557014109619698,0.8171535033160613
