snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
4,0.8316788951230039,0.7627176510754524,0.9633462699439413,0.8513719512195121,0.8315651436112795,0.7531038886897682
5,0.5893105849582173,0.6479035037334865,0.3924843423799583,0.48884073672806067,0.5894477461028711,0.5582613399199846
6,0.6829873646209387,0.6870967741935484,0.6725304465493911,0.679735582402553,0.6829920855771786,0.625902164630961
7,0.6355283307810107,0.6592814371257485,0.561734693877551,0.6066115702479339,0.6355660190531779,0.5895857687693651
8,0.7477532679738562,0.7564482029598308,0.7308006535947712,0.7434032827758155,0.7477532679738561,0.6874125143362488
9,0.7170877659574468,0.7047589229805886,0.7478405315614618,0.7256608639587363,0.7170673050355547,0.6532108514142739
10,0.6275809329594698,0.6675585284280936,0.508664627930683,0.5773792305467168,0.6276112532820167,0.5852937189222508
11,0.6447778092272856,0.6679764243614931,0.5769230769230769,0.6191198786039454,0.6448354761385924,0.5970891006666521
12,0.34926937738246505,0.08120035304501325,0.029224904701397714,0.042980612006540526,0.34926937738246505,0.4877606202287615
13,0.4438282647584973,0.4376984126984127,0.39463327370304113,0.4150517403574788,0.44382826475849724,0.4754137206462788
14,0.7450651769087523,0.8416540595057993,0.6127019089574156,0.7091565753133631,0.747016109429577,0.7121448738944065
15,0.8229291716686674,0.9399435711406691,0.6934284864704133,0.7980835044490076,0.824145324725664,0.8064955326575709
16,0.7535310734463276,0.9281159420289855,0.5572572224155935,0.6963897346672466,0.7564143510859765,0.7417755831211451
17,0.8869521912350598,0.9104633003643935,0.8611521418020679,0.8851214574898786,0.8872511338733262,0.8542665446469531
18,0.8856664807585053,0.8996559633027523,0.8697339246119734,0.8844419391206313,0.8857648298705209,0.8479939386461884
19,0.8390099909173478,0.8987939171473519,0.768609865470852,0.8286197727822093,0.8399167082644049,0.8079880842787063
20,0.8892543859649122,0.896155545735749,0.8825065274151436,0.8892786669590003,0.8893080824520457,0.8500736450068682
21,0.8860640301318268,0.9033722438391699,0.8668326073428749,0.8847253096221023,0.8862345430634577,0.8502413813073243
22,0.8848069738480697,0.8983375959079284,0.869430693069307,0.8836477987421384,0.8849033164594655,0.8467334367773567
23,0.8707716701902748,0.8871934604904632,0.8523560209424084,0.8694259012016021,0.8709485547614925,0.8307290006861829
24,0.8484090909090909,0.8898305084745762,0.8000896458987001,0.8425772952560774,0.8490996869419735,0.8133078127989204
