snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
4,0.8433318946914113,0.7686340640809444,0.9827511858559724,0.8626040878122634,0.8432114460597357,0.7640078894969972
5,0.5907033426183844,0.6403650026838432,0.4151009046624913,0.5036943213004011,0.5908257136552875,0.5584692952708804
6,0.6841155234657039,0.7019278299555116,0.6405051871898962,0.6698113207547169,0.6841352121051061,0.6294169359750483
7,0.5839714139867279,0.6251896813353566,0.4204081632653061,0.5027455765710799,0.5840549498655437,0.5527786945251205
8,0.7685866013071896,0.7597787435796128,0.7855392156862745,0.7724442659168508,0.7685866013071896,0.704066390483495
9,0.6871675531914894,0.7034632034632035,0.6478405315614618,0.674507090971982,0.6871937188745434,0.6319287841761687
10,0.6217180729033903,0.665283540802213,0.49031600407747195,0.5645539906103286,0.6217515767455182,0.5811061262646324
11,0.661052929521653,0.6965208405098174,0.5718325791855203,0.6280478335145209,0.6611287541819953,0.6125588054301713
12,0.36626429479034306,0.08151093439363817,0.026048284625158832,0.03948001925854598,0.36626429479034306,0.4890990777065687
13,0.384257602862254,0.3484777517564403,0.2661896243291592,0.3018255578093306,0.3842576028622541,0.4596663496625372
14,0.6664804469273743,0.7658119658119659,0.4933920704845815,0.6001339584728734,0.6690316361493203,0.634828791637297
15,0.7295918367346939,0.9382369455362156,0.49687778768956287,0.6496889580093312,0.7317772761531729,0.7200906584508974
16,0.8013771186440678,0.9259259259259259,0.6613296206056387,0.7715736040609137,0.803434426927685,0.7841289644653592
17,0.8247011952191236,0.9004224502112251,0.7346134908911867,0.8091106290672451,0.8257450325992458,0.7956756268368224
18,0.871723368655884,0.9082624544349939,0.8287139689578714,0.8666666666666667,0.8719888587774766,0.8388582162644412
19,0.805858310626703,0.8944348823866897,0.6991031390134529,0.7847973823307325,0.8072332622390171,0.7776637234746133
20,0.8309210526315789,0.8830908178625189,0.7658833768494343,0.8203216033558611,0.8314385938181743,0.7943270337896255
21,0.8531073446327684,0.8996491228070176,0.7977598008711886,0.8456464379947229,0.8535980764963922,0.8197126935139322
22,0.8658156911581569,0.9011509817197021,0.8236386138613861,0.8606530876172002,0.8660799585597657,0.8309525088507405
23,0.846723044397463,0.8916372202591284,0.7926701570680629,0.8392461197339246,0.8472422290142876,0.811425378221232
24,0.8390909090909091,0.8879266428935303,0.7812640071716719,0.8311874105865522,0.8399173885558683,0.8046142180105805
