snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
2,0.871077032810271,0.8027349432644748,0.9839514978601998,0.8841531805800352,0.871077032810271,0.7978765008797026
3,0.6863736263736264,0.7192982456140351,0.6122090469916557,0.6614472123368921,0.6864388833726427,0.6344268275160724
4,0.8113940440224429,0.7716328066215199,0.8848144952545298,0.8243569131832797,0.8113623426186293,0.7403695012897819
5,0.6178621169916435,0.6416353775552774,0.535142658315936,0.5835704799848226,0.6179197612137173,0.5759569908623913
6,0.7617328519855595,0.7338709677419355,0.8212996389891697,0.7751277683134583,0.7617328519855595,0.6920781413764994
7,0.5793772332822869,0.601833660772757,0.46911689637570186,0.5272518646012622,0.579377233282287,0.5477718908882918
8,0.6821895424836601,0.7027639329406434,0.6328029375764994,0.6659510519536281,0.6822501395448959,0.6285346105994178
9,0.6969747340425532,0.7424489795918368,0.6041182331451345,0.6661783556125251,0.6970674360401213,0.6466652636237689
10,0.6517970940606679,0.6686407219402143,0.6036150712830958,0.6344661493176345,0.6518585820938195,0.6020466845870672
11,0.6846872346447778,0.6962406015037594,0.6552504953297481,0.6751239428404783,0.6846872346447778,0.6285867513391461
12,0.3357687420584498,0.07761437908496732,0.030177890724269376,0.043458371454711806,0.33576874205844986,0.4872532928885235
13,0.36046511627906974,0.31994459833795014,0.2479427549194991,0.2793791574279379,0.36046511627906974,0.4553565676737744
14,0.6176908752327747,0.9208173690932312,0.26585545722713866,0.41258941344778255,0.6212648241741411,0.6155678236140706
15,0.8763505402160864,0.9378006872852234,0.8093119810201661,0.868831582298631,0.8771651035112982,0.8554619274670526
16,0.8142655367231638,0.9143772893772893,0.6977638015373865,0.7915180340864051,0.8155128786416411,0.7907383000290207
17,0.7751494023904383,0.902002861230329,0.622101628021707,0.7363503649635037,0.7766113972184955,0.7518745002444542
18,0.8340769659788064,0.9072715143428952,0.748898678414097,0.8205128205128205,0.8351838024838846,0.8066156204300569
19,0.8051771117166212,0.9092548076923077,0.6815315315315316,0.7790937178166838,0.8061961686961687,0.7802216981148776
20,0.7776315789473685,0.9100765306122449,0.6204347826086957,0.7378490175801448,0.7790227010388612,0.7560905028487367
21,0.8458882611424984,0.8937677053824362,0.7872738615096694,0.8371475953565506,0.8462585353031605,0.8106707122821996
22,0.825653798256538,0.914576802507837,0.7212608158220025,0.806496199032481,0.826439692729069,0.8000593696127906
23,0.7653276955602537,0.9057798891528107,0.5980135912179823,0.7204030226700252,0.7672056197671954,0.7448927858452137
24,0.8156818181818182,0.9156908665105387,0.7010309278350515,0.7941101802487941,0.8173204431706378,0.7935185268508743
