snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
5,0.6161211699164345,0.6772993088782563,0.4435933147632312,0.5360824742268041,0.6161211699164345,0.5786487881305358
6,0.5967960288808665,0.6386554621848739,0.44584837545126355,0.5251129418017539,0.5967960288808665,0.5618193125625701
7,0.5456865747830526,0.577054794520548,0.3438775510204082,0.4309462915601023,0.5457896437430948,0.5266648776504875
8,0.7046568627450981,0.7406519654841802,0.6306122448979592,0.6812169312169312,0.704717406177516,0.6519089698838947
9,0.7021276595744681,0.7160099396521121,0.6703223662346295,0.6924133196017851,0.7021382366590506,0.6448510940163946
10,0.6282182003568697,0.6587901701323251,0.5327388535031847,0.5890970559233695,0.6282669018854868,0.5847128013017642
11,0.641805830738749,0.6758837941897095,0.5460972850678733,0.6040982324417331,0.641887169446118,0.596242375223675
12,0.3815120711562897,0.09190371991247265,0.026683608640406607,0.0413589364844904,0.3815120711562897,0.48911051857453863
13,0.37101967799642216,0.32759445241511237,0.24508050089445438,0.280392959476054,0.37101967799642216,0.4577467620409131
14,0.6655493482309125,0.8130523453433038,0.44019138755980863,0.5711556829035339,0.6682675746694633,0.6411388635191128
15,0.8028211284513805,0.8912797281993206,0.6970770593445527,0.7823061630218688,0.8045958992175921,0.7752522366204481
16,0.7494703389830508,0.9279385705847608,0.547768479776848,0.6888840166630125,0.7520673586294827,0.737285613129866
17,0.8052788844621513,0.9009646302250803,0.6904879250862493,0.7818080357142857,0.8064920752758876,0.7784797000922474
18,0.8630786391522588,0.9092592592592592,0.8106769400110072,0.8571428571428571,0.8637895723231972,0.833044125239006
19,0.834014532243415,0.8829568788501027,0.7737291947818263,0.8247422680412371,0.8345949962905004,0.797383865490137
20,0.8607456140350878,0.8926553672316384,0.8232739904472427,0.8565620058730518,0.8611274693042594,0.8241543322398521
21,0.8405524168236033,0.8914285714285715,0.7780548628428927,0.8308921438082557,0.8409869763013453,0.8053191923786623
22,0.8614570361145704,0.8985013623978202,0.81671826625387,0.8556600713590659,0.8617091644356387,0.825976895845832
23,0.8493657505285412,0.8955135773317592,0.7942408376963351,0.841842397336293,0.8498952320818922,0.8151118047797924
24,0.83,0.8761514841351075,0.7718665464382326,0.8207094918504314,0.8304795610284655,0.7912720202160973
