snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
5,0.33513231197771587,0.3789312196369215,0.516016713091922,0.4369747899159664,0.33513231197771587,0.4375264858989964
6,0.6319945848375451,0.6629526462395543,0.5370036101083032,0.5933682373472949,0.6319945848375451,0.5875061593073418
7,0.6666666666666666,0.6781045751633987,0.6352040816326531,0.6559536354056902,0.666682735402639,0.6132258607884196
8,0.7540849673202614,0.7381498470948012,0.7881632653061225,0.7623371496249507,0.754057102808417,0.6877874957322379
9,0.6826795212765957,0.6883561643835616,0.6679960119641076,0.6780232754258728,0.6826844043857784,0.6258763534701928
10,0.7054550089217435,0.692601431980907,0.7393630573248408,0.715218730745533,0.7054377133091942,0.6424688217649958
11,0.598216812906878,0.6093504863508001,0.5492081447963801,0.5777182805295256,0.5982584633330342,0.5602475696979438
12,0.34418678526048285,0.0731070496083551,0.026683608640406607,0.03909704444961601,0.3441867852604828,0.4886089555804008
13,0.6658318425760287,0.6795815575358388,0.6275491949910554,0.6525297619047619,0.6658318425760287,0.6126962618668556
14,0.5418994413407822,0.5755437977660199,0.3603238866396761,0.4431869624264373,0.5440895724189712,0.5310320850325424
15,0.7166866746698679,0.8553816974869607,0.5326247416592855,0.6564774381368268,0.7197759045495086,0.6931424736512765
16,0.7489406779661016,0.8127162629757786,0.655160390516039,0.7254826254826254,0.7501481494783343,0.7070710861508509
17,0.8022908366533864,0.9033311561071196,0.6816165598817151,0.7769662921348315,0.8035662064632532,0.7765820487648867
18,0.8399330730619075,0.9107732980832782,0.7583929554210237,0.8276276276276276,0.8410393267777815,0.8131445775129453
19,0.7929155313351499,0.896551724137931,0.6666666666666666,0.7647058823529411,0.7941311325080238,0.765957280215478
20,0.8458333333333333,0.912796697626419,0.7681285280069474,0.8342372082056119,0.8466251855807888,0.8182504468752786
21,0.8490269930947897,0.901932712956335,0.7855361596009975,0.8397200933022326,0.8494684590672497,0.8164731387130482
22,0.8599003735990037,0.914001421464108,0.7962848297213623,0.8510919920582396,0.8602588832388902,0.8302338597799143
23,0.8446088794926004,0.8986731001206273,0.7801047120418848,0.8352017937219731,0.8452284499376981,0.8120527774946753
24,0.8268181818181818,0.8935135135135135,0.7452660054102795,0.8126843657817109,0.8274909312110976,0.794314337905411
