snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
6,0.5097493036211699,0.8888888888888888,0.022284122562674095,0.043478260869565216,0.50974930362117,0.5086660476632622
7,0.5338447653429603,0.6923076923076923,0.12184115523465704,0.20721412125863392,0.5338447653429603,0.5234309913912802
8,0.565339458907606,0.6992248062015504,0.23010204081632654,0.346257197696737,0.565510673115007,0.5460385372853511
9,0.5745506535947712,0.6885919835560124,0.27346938775510204,0.39146947122407244,0.5747968361506499,0.551870919659402
10,0.5540226063829787,0.6383701188455009,0.24991691591890994,0.3592070695008359,0.5541237389704293,0.5347057147209109
11,0.4421361203160846,0.2674897119341564,0.06624203821656051,0.10618746171125179,0.44232785409935393,0.48483606601464185
12,0.4637701669968865,0.393964794635373,0.1329185520361991,0.19877352505815182,0.46405134400676806,0.48627408938252387
13,0.37833545108005084,0.03631961259079903,0.009529860228716646,0.01509813789632612,0.37833545108005084,0.49558119071719314
14,0.6042933810375671,0.6351414000927214,0.49016100178890876,0.5533117932148627,0.604293381037567,0.566241044052604
15,0.6370577281191806,0.6679790026246719,0.5620169304379831,0.6104337397561463,0.6379628564741744,0.5970169984100578
16,0.6113445378151261,0.64506734619585,0.5231768526719811,0.5777632865992827,0.6128243128175286,0.5798312427197223
17,0.7212217514124294,0.7203418803418803,0.7346582984658299,0.727429656481961,0.7210487486606689,0.6635624847584106
18,0.7196215139442231,0.7155131264916468,0.7387875800887137,0.7269641125121241,0.7194189536075174,0.6605843227962583
19,0.709425543781372,0.7000516262261228,0.7462850853054486,0.7224294086307939,0.7089254708607514,0.6509935811825485
20,0.6582652134423251,0.6694995278564684,0.6378767431399011,0.6533056899331952,0.6584615260862274,0.6098465525680534
21,0.5899122807017544,0.6149761019649496,0.5028224055579679,0.5532728141423794,0.5907997716757495,0.5603202541787482
22,0.7002510985561833,0.6972644376899696,0.7150872817955112,0.706063404124346,0.7001479392542663,0.6420449816601072
23,0.6712328767123288,0.6776859504132231,0.660061919504644,0.6687578419071518,0.6712958313866364,0.6182362334602964
24,0.6974101479915433,0.6944585663446874,0.7151832460732984,0.7046685581635285,0.6972394352031379,0.640428345272458
