snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
6,0.6549639165203823,0.8574206092028516,0.46065459610027853,0.5993204983012458,0.6815468102452612,0.6971007440303028
7,0.5615974729241877,0.5884640311082308,0.40974729241877256,0.4831072093641926,0.5615974729241877,0.5362478972230476
8,0.6003062787136294,0.5966551893753075,0.6191934660541092,0.6077154308617234,0.6003062787136294,0.5598482617214129
9,0.6031363088057901,0.7646671061305208,0.4738562091503268,0.5851197982345523,0.6317424828898363,0.6730780824697022
10,0.6708341472943934,0.7418647166361975,0.6745345744680851,0.7065993383249173,0.670047959901025,0.6916616916308578
11,0.7196836555360281,0.916632102861883,0.5633443793015549,0.6978212819703189,0.7470766646938068,0.7672582776567507
12,0.7386074157939428,0.9746621621621622,0.48995188225304276,0.6521002071953287,0.7386074157939427,0.7325616197856504
13,0.7212515883100381,0.9793530626290433,0.45203303684879287,0.6185611823516627,0.7212515883100381,0.7166834206229761
14,0.5836016312513415,0.6601723491944549,0.6304114490161001,0.6449487554904831,0.571911733091741,0.6379016066979795
15,0.48496066635816754,0.6495114006514658,0.3713221601489758,0.4725118483412322,0.5213360953463266,0.6317379022914928
16,0.6271836386876865,0.7723829201101928,0.6731692677070829,0.7193713919178961,0.5939267777595619,0.7519427404166708
17,0.4699383896324623,0.5971181556195966,0.365819209039548,0.4536895117144734,0.496509604519774,0.5999966710392484
18,0.4161819143310418,0.4294781382228491,0.30328685258964144,0.3555166374781086,0.4236276427547982,0.5001651732736055
19,0.6214457005823912,0.6573650503202195,0.8014500836586727,0.7222920331741643,0.5681317913852866,0.6488048497704128
20,0.6708941027266963,0.7559366754617414,0.7806539509536785,0.7680965147453083,0.5988353788381837,0.743263823644569
21,0.5054827493982348,0.5912748835239305,0.612280701754386,0.6015944839474251,0.4754343878888448,0.5984530527132669
22,0.6218858404288868,0.6942800788954635,0.44193345888261143,0.540084388185654,0.6227411274134224,0.5871787975825669
23,0.6386061080657792,0.7260092653871608,0.6830635118306351,0.7038819377606673,0.6231773255355707,0.6952056616162602
24,0.5821646889608054,0.7261462205700124,0.6194503171247357,0.6685681688533942,0.5611312328030879,0.708711182986427
