snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
3,0.6797802197802197,0.7097435897435898,0.6083516483516483,0.6551479289940828,0.6797802197802197,0.6275978585517047
4,0.7924039706517048,0.7689559348947995,0.8359948208890807,0.8010752688172043,0.7924039706517048,0.7248457686194332
5,0.6344011142061281,0.6953675730110775,0.4801808066759388,0.5680789798436857,0.6346162052905495,0.5941737498884816
6,0.8136281588447654,0.7430968192939532,0.9589535408209292,0.8373375344623868,0.8135625491915031,0.7331278170094359
7,0.669218989280245,0.6822173435784852,0.6341836734693878,0.6573241671073506,0.6692368826999646,0.6156526324486993
8,0.7265114379084967,0.7354564755838641,0.7075163398692811,0.7212159067249636,0.7265114379084968,0.6665893038036164
9,0.7272273936170213,0.6945630515229149,0.8111702127659575,0.7483514798343812,0.7272273936170213,0.6578237519002368
10,0.5931684934998726,0.6211570247933884,0.4787261146496815,0.5407194244604316,0.5932268675773273,0.5581339080827539
11,0.6766204358901783,0.6803231390652048,0.667043847241867,0.6736180545636338,0.676625860182814,0.620377682192939
12,0.3565756035578145,0.09066183136899365,0.03176620076238882,0.047047753469771816,0.35657560355781454,0.4869968815555589
13,0.4257602862254025,0.4170994806232521,0.3735241502683363,0.3941109852774632,0.42576028622540246,0.4690346539429965
14,0.7588454376163873,0.95955642530985,0.544008875739645,0.694359216426717,0.7603765308930783,0.7516161506890502
15,0.7213385354141657,0.9496402877697842,0.4718498659517426,0.6304477611940299,0.7232246003481121,0.7141440650555746
16,0.9203742937853108,0.9397896264055132,0.900904033379694,0.9199360908929523,0.9206815719265758,0.8969780615672921
17,0.8857071713147411,0.9077163712200208,0.8606030647553139,0.8835320984521695,0.8858961134112745,0.8514026145064982
18,0.8926380368098159,0.9181286549707602,0.8650137741046832,0.8907801418439716,0.8929811953527369,0.8625151822527583
19,0.8394641235240691,0.9136612021857924,0.7528140477262495,0.8254751913107875,0.8402182927591394,0.8124763884128766
20,0.8425438596491228,0.8988366211431462,0.7742919389978213,0.8319288389513109,0.8429958591236347,0.8095584414552469
21,0.8870056497175142,0.8933753943217666,0.881144990665837,0.8872180451127819,0.8870576124956797,0.8471430337795047
22,0.8882316313823163,0.8963567839195979,0.8803207896360271,0.8882664176781824,0.888306215056857,0.8494800174196953
23,0.8726215644820295,0.8941565600882029,0.8483263598326359,0.8706387546967257,0.8728811286342667,0.8351750575413652
24,0.8434090909090909,0.8905295315682281,0.786774628879892,0.8354430379746836,0.8440074338703548,0.8083733144334495
