snapshot_time,accuracy_score,precision_score,recall_score,f1_score,roc_auc_score,average_precision_score
4,0.6338461538461538,0.7039517749497656,0.46197802197802196,0.557855626326964,0.6338461538461538,0.5942212375701994
5,0.5343158820941487,0.5476190476190477,0.4963314630988347,0.5207154177043242,0.53506568668625,0.5285097580221647
6,0.7663350887458553,0.8985714285714286,0.657033426183844,0.7590506838294448,0.7812883317171991,0.7825116126200322
7,0.6245487364620939,0.6674757281553398,0.4963898916967509,0.5693581780538303,0.6245487364620939,0.5831332585608637
8,0.6666666666666666,0.6634952428642964,0.6763654925982644,0.6698685540950455,0.6666666666666667,0.6105825404773827
9,0.6393244873341375,0.7544046983449012,0.5772058823529411,0.6540152742420736,0.65306964712815,0.6851452614049702
10,0.7268997851142801,0.8100924499229584,0.6991356382978723,0.7505353319057816,0.7327985155013758,0.7431568443115212
11,0.7258347978910369,0.9106928313976772,0.5796584246749936,0.708411214953271,0.7514471125096138,0.7693963373300607
12,0.7449759411265213,0.9463641052088706,0.5193886215680724,0.6706871345029239,0.7449759411265212,0.7318364373219013
13,0.6116581956797967,0.9769335142469471,0.22871664548919948,0.37065637065637064,0.6116581956797967,0.6090826334999371
14,0.532732345996995,0.6963151207115629,0.392128801431127,0.5017166399633783,0.5678455165953918,0.6377157438596817
15,0.528690421101342,0.689695550351288,0.4387337057728119,0.5363077623491919,0.5574853623549461,0.6512738507874327
16,0.5796761823604601,0.7830070803831737,0.5642256902761105,0.655852084423513,0.5908499963862197,0.7511237713491234
17,0.46292755470575736,0.6079545454545454,0.3022598870056497,0.4037735849056604,0.5039299435028248,0.6035605696430226
18,0.3910629296668429,0.39546420978029767,0.2778884462151394,0.32641123135419714,0.3985270866926881,0.49328996387468504
19,0.6012332990750257,0.686646884272997,0.645287228109314,0.6653248993674525,0.5881853547296126,0.6609673012302917
20,0.6889663918833228,0.7452792286058658,0.8424159854677565,0.7908761458111276,0.5882247994565674,0.7378541592769301
21,0.5258090398502273,0.5997638724911453,0.6684210526315789,0.6322339763534537,0.4856841383788464,0.6030878987402173
22,0.6499526963103122,0.6779661016949152,0.5775266792215945,0.6237288135593221,0.6502969264295552,0.6037793990692507
23,0.577133907595928,0.7694672131147541,0.4676214196762142,0.5817195972114639,0.6151398237621577,0.6945883404109117
24,0.6166846458108594,0.7627226463104325,0.6337209302325582,0.6922632794457275,0.6070741884008685,0.7325442434406126
